2023-11-05 07:32:02,913 INFO    StreamThr :52035 [internal.py:wandb_internal():86] W&B internal server running at pid: 52035, started at: 2023-11-05 07:32:02.912950
2023-11-05 07:32:02,916 DEBUG   HandlerThread:52035 [handler.py:handle_request():146] handle_request: status
2023-11-05 07:32:02,917 INFO    WriterThread:52035 [datastore.py:open_for_write():85] open: /ocean/projects/asc170022p/lisun/xinliu/fewshot/Renet-MLTI/wandb/run-20231105_073202-azddty01/run-azddty01.wandb
2023-11-05 07:32:02,918 DEBUG   SenderThread:52035 [sender.py:send():380] send: header
2023-11-05 07:32:02,951 DEBUG   SenderThread:52035 [sender.py:send():380] send: run
2023-11-05 07:32:03,204 INFO    SenderThread:52035 [dir_watcher.py:__init__():211] watching files in: /ocean/projects/asc170022p/lisun/xinliu/fewshot/Renet-MLTI/wandb/run-20231105_073202-azddty01/files
2023-11-05 07:32:03,204 INFO    SenderThread:52035 [sender.py:_start_run_threads():1122] run started: azddty01 with start time 1699187522.913207
2023-11-05 07:32:03,214 DEBUG   HandlerThread:52035 [handler.py:handle_request():146] handle_request: check_version
2023-11-05 07:32:03,214 DEBUG   SenderThread:52035 [sender.py:send_request():407] send_request: check_version
2023-11-05 07:32:03,291 DEBUG   HandlerThread:52035 [handler.py:handle_request():146] handle_request: run_start
2023-11-05 07:32:03,295 DEBUG   HandlerThread:52035 [system_info.py:__init__():32] System info init
2023-11-05 07:32:03,295 DEBUG   HandlerThread:52035 [system_info.py:__init__():47] System info init done
2023-11-05 07:32:03,295 INFO    HandlerThread:52035 [system_monitor.py:start():194] Starting system monitor
2023-11-05 07:32:03,295 INFO    SystemMonitor:52035 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-05 07:32:03,296 INFO    HandlerThread:52035 [system_monitor.py:probe():214] Collecting system info
2023-11-05 07:32:03,296 INFO    SystemMonitor:52035 [interfaces.py:start():190] Started cpu monitoring
2023-11-05 07:32:03,297 INFO    SystemMonitor:52035 [interfaces.py:start():190] Started disk monitoring
