2023-11-05 07:10:00,205 INFO    StreamThr :50859 [internal.py:wandb_internal():86] W&B internal server running at pid: 50859, started at: 2023-11-05 07:10:00.203975
2023-11-05 07:10:00,206 DEBUG   HandlerThread:50859 [handler.py:handle_request():146] handle_request: status
2023-11-05 07:10:00,208 INFO    WriterThread:50859 [datastore.py:open_for_write():85] open: /ocean/projects/asc170022p/lisun/xinliu/fewshot/Renet-MLTI/wandb/run-20231105_071000-jgx9e9pv/run-jgx9e9pv.wandb
2023-11-05 07:10:00,209 DEBUG   SenderThread:50859 [sender.py:send():380] send: header
2023-11-05 07:10:00,239 DEBUG   SenderThread:50859 [sender.py:send():380] send: run
2023-11-05 07:10:00,465 INFO    SenderThread:50859 [dir_watcher.py:__init__():211] watching files in: /ocean/projects/asc170022p/lisun/xinliu/fewshot/Renet-MLTI/wandb/run-20231105_071000-jgx9e9pv/files
2023-11-05 07:10:00,465 INFO    SenderThread:50859 [sender.py:_start_run_threads():1122] run started: jgx9e9pv with start time 1699186200.203705
2023-11-05 07:10:00,475 DEBUG   HandlerThread:50859 [handler.py:handle_request():146] handle_request: check_version
2023-11-05 07:10:00,476 DEBUG   SenderThread:50859 [sender.py:send_request():407] send_request: check_version
2023-11-05 07:10:00,559 DEBUG   HandlerThread:50859 [handler.py:handle_request():146] handle_request: run_start
2023-11-05 07:10:00,563 DEBUG   HandlerThread:50859 [system_info.py:__init__():32] System info init
2023-11-05 07:10:00,563 DEBUG   HandlerThread:50859 [system_info.py:__init__():47] System info init done
2023-11-05 07:10:00,564 INFO    HandlerThread:50859 [system_monitor.py:start():194] Starting system monitor
2023-11-05 07:10:00,564 INFO    SystemMonitor:50859 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-05 07:10:00,564 INFO    HandlerThread:50859 [system_monitor.py:probe():214] Collecting system info
2023-11-05 07:10:00,564 INFO    SystemMonitor:50859 [interfaces.py:start():190] Started cpu monitoring
2023-11-05 07:10:00,565 INFO    SystemMonitor:50859 [interfaces.py:start():190] Started disk monitoring
2023-11-05 07:10:00,566 INFO    SystemMonitor:50859 [interfaces.py:start():190] Started gpu monitoring
2023-11-05 07:10:00,567 INFO    SystemMonitor:50859 [interfaces.py:start():190] Started memory monitoring
2023-11-05 07:10:00,567 INFO    SystemMonitor:50859 [interfaces.py:start():190] Started network monitoring
2023-11-05 07:10:00,958 DEBUG   HandlerThread:50859 [system_info.py:probe():196] Probing system
2023-11-05 07:10:00,959 DEBUG   HandlerThread:50859 [system_info.py:_probe_git():181] Probing git
2023-11-05 07:10:00,976 DEBUG   HandlerThread:50859 [system_info.py:_probe_git():189] Probing git done
2023-11-05 07:10:00,976 DEBUG   HandlerThread:50859 [system_info.py:probe():244] Probing system done
