2023-10-31 07:36:02,730 INFO    StreamThr :72216 [internal.py:wandb_internal():86] W&B internal server running at pid: 72216, started at: 2023-10-31 07:36:02.729680
2023-10-31 07:36:02,731 DEBUG   HandlerThread:72216 [handler.py:handle_request():146] handle_request: status
2023-10-31 07:36:02,755 INFO    WriterThread:72216 [datastore.py:open_for_write():85] open: /ocean/projects/asc170022p/lisun/xinliu/fewshot/Renet-MLTI/wandb/run-20231031_073602-xkoomjrl/run-xkoomjrl.wandb
2023-10-31 07:36:02,755 DEBUG   SenderThread:72216 [sender.py:send():380] send: header
2023-10-31 07:36:02,938 DEBUG   SenderThread:72216 [sender.py:send():380] send: run
2023-10-31 07:36:03,298 INFO    SenderThread:72216 [dir_watcher.py:__init__():211] watching files in: /ocean/projects/asc170022p/lisun/xinliu/fewshot/Renet-MLTI/wandb/run-20231031_073602-xkoomjrl/files
2023-10-31 07:36:03,298 INFO    SenderThread:72216 [sender.py:_start_run_threads():1122] run started: xkoomjrl with start time 1698752162.752326
2023-10-31 07:36:03,304 DEBUG   HandlerThread:72216 [handler.py:handle_request():146] handle_request: check_version
2023-10-31 07:36:03,305 DEBUG   SenderThread:72216 [sender.py:send_request():407] send_request: check_version
2023-10-31 07:36:03,403 DEBUG   HandlerThread:72216 [handler.py:handle_request():146] handle_request: run_start
2023-10-31 07:36:03,409 DEBUG   HandlerThread:72216 [system_info.py:__init__():32] System info init
2023-10-31 07:36:03,409 DEBUG   HandlerThread:72216 [system_info.py:__init__():47] System info init done
2023-10-31 07:36:03,409 INFO    HandlerThread:72216 [system_monitor.py:start():194] Starting system monitor
2023-10-31 07:36:03,409 INFO    SystemMonitor:72216 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-31 07:36:03,409 INFO    HandlerThread:72216 [system_monitor.py:probe():214] Collecting system info
2023-10-31 07:36:03,410 INFO    SystemMonitor:72216 [interfaces.py:start():190] Started cpu monitoring
2023-10-31 07:36:03,410 INFO    SystemMonitor:72216 [interfaces.py:start():190] Started disk monitoring
2023-10-31 07:36:03,410 INFO    SystemMonitor:72216 [interfaces.py:start():190] Started gpu monitoring
2023-10-31 07:36:03,411 INFO    SystemMonitor:72216 [interfaces.py:start():190] Started memory monitoring
2023-10-31 07:36:03,412 INFO    SystemMonitor:72216 [interfaces.py:start():190] Started network monitoring
2023-10-31 07:36:04,190 DEBUG   HandlerThread:72216 [system_info.py:probe():196] Probing system
2023-10-31 07:36:04,191 DEBUG   HandlerThread:72216 [system_info.py:_probe_git():181] Probing git
2023-10-31 07:36:04,206 DEBUG   HandlerThread:72216 [system_info.py:_probe_git():189] Probing git done
2023-10-31 07:36:04,206 DEBUG   HandlerThread:72216 [system_info.py:probe():244] Probing system done
