2023-11-08 06:42:46,977 INFO    StreamThr :20323 [internal.py:wandb_internal():86] W&B internal server running at pid: 20323, started at: 2023-11-08 06:42:46.976949
2023-11-08 06:42:46,979 DEBUG   HandlerThread:20323 [handler.py:handle_request():146] handle_request: status
2023-11-08 06:42:47,021 INFO    WriterThread:20323 [datastore.py:open_for_write():85] open: /ocean/projects/asc170022p/lisun/xinliu/fewshot/Renet-MLTI/wandb/run-20231108_064246-6kqf3np3/run-6kqf3np3.wandb
2023-11-08 06:42:47,023 DEBUG   SenderThread:20323 [sender.py:send():380] send: header
2023-11-08 06:42:47,192 DEBUG   SenderThread:20323 [sender.py:send():380] send: run
2023-11-08 06:42:47,735 INFO    SenderThread:20323 [dir_watcher.py:__init__():211] watching files in: /ocean/projects/asc170022p/lisun/xinliu/fewshot/Renet-MLTI/wandb/run-20231108_064246-6kqf3np3/files
2023-11-08 06:42:47,735 INFO    SenderThread:20323 [sender.py:_start_run_threads():1122] run started: 6kqf3np3 with start time 1699443767.018925
2023-11-08 06:42:47,740 DEBUG   HandlerThread:20323 [handler.py:handle_request():146] handle_request: check_version
2023-11-08 06:42:47,740 DEBUG   SenderThread:20323 [sender.py:send_request():407] send_request: check_version
2023-11-08 06:42:47,816 DEBUG   HandlerThread:20323 [handler.py:handle_request():146] handle_request: run_start
2023-11-08 06:42:47,820 DEBUG   HandlerThread:20323 [system_info.py:__init__():32] System info init
2023-11-08 06:42:47,820 DEBUG   HandlerThread:20323 [system_info.py:__init__():47] System info init done
2023-11-08 06:42:47,820 INFO    HandlerThread:20323 [system_monitor.py:start():194] Starting system monitor
2023-11-08 06:42:47,821 INFO    SystemMonitor:20323 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-08 06:42:47,821 INFO    HandlerThread:20323 [system_monitor.py:probe():214] Collecting system info
2023-11-08 06:42:47,821 INFO    SystemMonitor:20323 [interfaces.py:start():190] Started cpu monitoring
2023-11-08 06:42:47,822 INFO    SystemMonitor:20323 [interfaces.py:start():190] Started disk monitoring
